;P_HOUSEHOLD;Q_HOUSEHOLD;P_HEATPUMP;Q_HEATPUMP;P_PV;Q_PV
2020-11-19 10:45:00;13798,093936750623;-204,73181351688052;7946,709661907623;7011,491231277265;8256,433333333334;5,733333333333333
2020-11-19 11:00:00;7638,427552541097;-394,6856944600739;5128,349559275309;4268,495318412777;2315,3;2,311111111111111
2020-11-19 11:15:00;7937,9533927917455;319,3037238043617;12023,70876227486;11899,141093275286;11354,91111111111;9,155555555555557
2020-11-19 11:30:00;11900,016698031965;335,2431629544734;7736,017010900708;6360,435314687093;7468,855555555556;4,555555555555555
2020-11-19 11:45:00;13529,275328911672;-81,5624440951274;12649,833341881977;12334,627683968014;2296,777777777778;1,7666666666666666
2020-11-19 12:00:00;15053,493066745345;-280,291223860448;13525,784718645937;10627,215414349252;3049,7555555555555;2,3000000000000003
2020-11-19 12:15:00;12581,738795259256;-1256,6840532036908;12247,65046191744;8603,856208414498;4625,155555555555;3,833333333333333
2020-11-19 12:30:00;11939,489319186738;-1303,234554356253;10189,282337397988;9111,978553125587;4181,855555555556;3,022222222222222
2020-11-19 12:45:00;11061,213066355382;-1557,8235004583998;12873,651546054423;12080,76456250086;2715,144444444444;1,7666666666666666
2020-11-19 13:00:00;8688,70108054024;-1103,8671565800762;8486,22755585776;7314,087337059443;4185,111111111111;3,2
2020-11-19 13:15:00;9262,682756672211;-485,36656233918575;9200,359107960592;8594,053872278;3371,144444444444;2,4333333333333336
2020-11-19 13:30:00;12970,23995513916;-695,444390758045;10255,412880812752;9643,650211207074;3080,9222222222224;2,355555555555556
2020-11-19 13:45:00;10109,154606119791;-1032,8907742300398;18716,415236314133;18633,683754105044;1687,6999999999998;1,1
2020-11-19 14:00:00;9853,890913603038;-1140,0796514775766;13119,85256850985;11258,307794653048;1680,2333333333331;1,3777777777777778
2020-11-19 14:15:00;6648,1591798358495;-870,3349101102424;14782,075012159356;14009,931359232784;1483,6999999999998;1,1
2020-11-19 14:30:00;6452,997920926415;-677,7343213390762;14961,64733601147;14038,53256487847;1214,6555555555556;3,9444444444444446
2020-11-19 14:45:00;7319,078189620972;-858,7936658624568;13645,747434661118;12703,584877830092;1897,9444444444443;1,6666666666666663
2020-11-19 15:00:00;7825,359767422152;-913,075606383216;19575,300578949187;16069,376096306907;1618,9777777777776;1,422222222222222
2020-11-19 15:15:00;5686,01499226888;-1123,214211300198;16495,47533877426;14706,736017608631;671,4444444444445;0,8999999999999999
2020-11-19 15:30:00;10251,712487241954;-1029,7622351779353;14329,798096858129;12865,118681091732;482,1888888888889;0,7222222222222222
2020-11-19 15:45:00;9622,043487040206;-1032,058001747396;14613,87878018486;12802,830996166347;432,31111111111113;0,7666666666666666
2020-11-19 16:00:00;10360,31486731635;-635,1470570761309;9909,872378187709;8494,716976610824;251,0333333333333;0,6333333333333333
2020-11-19 16:15:00;9817,32858293321;-750,8873862379148;14238,06553912692;13033,575640127392;50,54444444444445;0,2
2020-11-19 16:30:00;12658,494503614636;-879,8784997448319;26304,299875746827;25843,285652059974;0,0;0,0
2020-11-19 16:45:00;11097,507279459633;128,07916841507028;11186,175535604692;9493,980546548635;0,0;0,0
2020-11-19 17:00:00;11111,804723273384;-581,9063872019453;10258,066664674549;8846,032221571608;0,0;0,0
2020-11-19 17:15:00;14506,225926038967;-442,0752247307025;21310,016845146816;20218,384115261502;0,0;0,0
2020-11-19 17:30:00;15476,786481781011;-557,2095424710383;19538,96466384995;18371,360893604488;0,0;0,0
2020-11-19 17:45:00;15817,836412590868;-490,714674063987;17119,98821141986;15289,428346708077;0,0;0,0
2020-11-19 18:00:00;14578,628207240045;-293,94205401662856;15684,44076404041;14425,727214940403;0,0;0,0
2020-11-19 18:15:00;13425,758914765853;21,891781894934464;13719,531217702224;12150,59120435716;0,0;0,0
2020-11-19 18:30:00;14121,051707288943;408,7817125479384;16757,629983425148;14465,617894723691;0,0;0,0
2020-11-19 18:45:00;11558,89083529154;18,318567700851418;15993,258094498862;14063,647094715963;0,0;0,0
2020-11-19 19:00:00;13857,339196294144;-963,9795562287984;16122,056094484862;15143,053212222789;0,0;0,0
2020-11-19 19:15:00;11374,774742847025;-1378,7076502049424;21983,885925526098;20248,791660330044;0,0;0,0
2020-11-19 19:30:00;10183,996313942813;-1610,446295382926;17362,51919876735;15191,316747093182;0,0;0,0
2020-11-19 19:45:00;10196,868620356809;-1694,1367202652348;18143,723566913588;16938,772234227923;0,0;0,0
2020-11-19 20:00:00;10879,397646911057;-1462,7692225511985;14080,721224726572;12390,960587215422;0,0;0,0
2020-11-19 20:15:00;11373,514468722871;-1196,9485143635006;9591,464651457463;7902,646098825658;0,0;0,0
2020-11-19 20:30:00;9838,126513841413;-1110,4024572810383;18637,8667836719;17679,318486351433;0,0;0,0
2020-11-19 20:45:00;9237,992801327176;-1201,3602531808938;16629,04254710673;15312,210567315418;0,0;0,0
2020-11-19 21:00:00;11094,246330981789;-1227,0163904478586;9405,533103434254;7825,222997199169;0,0;0,0
2020-11-19 21:15:00;10807,046792195644;-1518,2425095370984;18041,055130640656;17126,040255387616;0,0;0,0
2020-11-19 21:30:00;9687,549894570242;-1887,1834902879968;14049,28577006128;13070,126550695615;0,0;0,0
2020-11-19 21:45:00;10115,362146886197;-1261,858243486121;18477,797745580152;17215,73678419326;0,0;0,0
2020-11-19 22:00:00;8538,785630755954;-1536,0540904040347;17752,77323440976;16698,587000952844;0,0;0,0
2020-11-19 22:15:00;8325,393107633236;-1370,0941102334475;16610,497417680417;15365,968994458508;0,0;0,0
2020-11-19 22:30:00;8890,951729343546;-1262,7890601854715;19768,189682144588;17651,299271350435;0,0;0,0
2020-11-19 22:45:00;6834,907391950823;-949,372885856861;14334,645337931312;12753,488899032276;0,0;0,0
2020-11-19 23:00:00;6095,42718187968;-1299,1113203910757;17967,900978740043;16779,58398510615;0,0;0,0
2020-11-19 23:15:00;6517,44003041585;-1228,7348525487855;12847,834221617371;12190,041670820445;0,0;0,0
2020-11-19 23:30:00;5614,570220862493;-1206,0930547219589;15391,973313636252;13496,8637740665;0,0;0,0
2020-11-19 23:45:00;5436,790557140776;-1285,488165966194;12501,39290039274;11046,992214732703;0,0;0,0
2020-11-20 00:00:00;5162,119164021813;-915,6654420586088;13509,720607052914;12341,939569176571;0,0;0,0
2020-11-20 00:15:00;4918,070884217157;-1333,2675278981526;17480,31144573953;16622,120891295548;0,0;0,0
2020-11-20 00:30:00;6396,271311145363;-1169,9591401262455;16223,664866791834;15469,492571989706;0,0;0,0
2020-11-20 00:45:00;4479,797055908489;-1217,7559637885806;19587,963097890224;13148,86620988315;0,0;0,0
2020-11-20 01:00:00;4490,667248294972;-1327,8259272091852;22117,55844116477;15195,335897387402;0,0;0,0
2020-11-20 01:15:00;4438,62880917302;-1093,8407029491884;22883,19485226473;16048,991565789122;0,0;0,0
2020-11-20 01:30:00;4123,397463537148;-1260,7511296488635;21306,869537356164;13645,623781262497;0,0;0,0
2020-11-20 01:45:00;3966,909706906919;-1413,7963472273616;22006,955915768925;15285,613252899377;0,0;0,0
2020-11-20 02:00:00;3892,076406196312;-1246,7700959470528;24421,730672595244;11322,118010065304;0,0;0,0
2020-11-20 02:15:00;4088,086916308933;-1108,3435522695588;16177,48187430965;11004,178656959532;0,0;0,0
2020-11-20 02:30:00;4187,672246466741;-894,7932238987545;14505,892659547602;13054,46867978838;0,0;0,0
2020-11-20 02:45:00;4250,226442125107;-972,5444992959486;15343,649789171754;13803,929537524113;0,0;0,0
2020-11-20 03:00:00;3846,187943500944;-1313,627279331947;15120,625652639072;14063,045120530647;0,0;0,0
2020-11-20 03:15:00;3962,165556568568;-1121,4604431894086;13252,832105429974;11440,396228355832;0,0;0,0
2020-11-20 03:30:00;4665,358555009636;-1185,8897197564447;18942,69944458008;17165,25374869241;0,0;0,0
2020-11-20 03:45:00;4059,2994430965855;-1305,8808317389726;15801,62155048052;14429,939901023448;0,0;0,0
2020-11-20 04:00:00;4177,912163204616;-1203,1613871804975;20246,099460564725;19307,43431210517;0,0;0,0
2020-11-20 04:15:00;4830,412836159603;-1171,8970029168677;17989,58722180261;17377,434647242237;0,0;0,0
2020-11-20 04:30:00;4932,681154335875;-1429,6344975392042;13024,76221525406;11180,37544146644;0,0;0,0
2020-11-20 04:45:00;4914,643942430299;-1286,156276205037;15132,98558006287;13117,22854821947;0,0;0,0
2020-11-20 05:00:00;5474,425720893005;-1242,9421682012985;15622,68798148632;14148,769676166108;0,0;0,0
2020-11-20 05:15:00;5404,407946938409;-1191,9993536202078;12372,900866227674;10093,040669695529;0,0;0,0
2020-11-20 05:30:00;8209,577516835529;-712,1140981288086;15572,062769148102;12839,675098080104;0,0;0,0
2020-11-20 05:45:00;7401,059989997029;-847,7706016142179;19495,589658186156;16075,212142255568;0,0;0,0
2020-11-20 06:00:00;7218,153341335714;-722,0963920287384;19401,408534611583;14909,887651785211;0,0;0,0
2020-11-20 06:15:00;7877,96661652459;-898,4174964494176;16801,96254211003;12626,085343196664;0,0;0,0
2020-11-20 06:30:00;7396,616166898925;-1147,3563891968577;22455,323558839173;20117,96446609497;0,0;0,0
2020-11-20 06:45:00;8392,837339994627;-1221,208279017606;19327,54498466915;16385,24455235006;0,0;0,0
2020-11-20 07:00:00;7022,9584757063085;-988,1800778684795;15160,99821795357;11614,844110510086;0,0;0,0
2020-11-20 07:15:00;6865,664158545598;-990,30076766587;19825,61189742088;15689,722455437975;0,0;0,0
2020-11-20 07:30:00;6671,757359907362;-1111,8443360440017;23657,35944625007;18831,806222428226;0,0;0,0
2020-11-20 07:45:00;7321,652445729567;-948,758277214484;22585,33333126703;16711,57149116728;19,511111111111116;0,0333333333333333
2020-11-20 08:00:00;7406,494219911367;-467,5239363316707;18549,343999523586;12629,01631764306;206,73333333333332;0,3666666666666667
2020-11-20 08:15:00;5887,512656578486;-735,6043734010054;20835,929697338743;16957,459108993764;375,1444444444445;0,6666666666666666
2020-11-20 08:30:00;6563,668553129829;-868,8743036680786;15629,750144057802;11099,860963800207;648,6333333333334;0,6
2020-11-20 08:45:00;11335,188850614755;-1011,0824429098092;17654,082310104364;15981,375676843856;1112,7111111111112;0,8
2020-11-20 09:00:00;11751,162831158115;-518,996223751372;19165,554685783383;16302,182757806771;1326,677777777778;0,8333333333333333
2020-11-20 09:15:00;8827,738364594072;-642,0273341249527;17056,626108108605;12113,54244644642;1041,0111111111112;1,0
2020-11-20 09:30:00;10835,843257126986;-489,8560571870594;18456,908567386206;15258,134546874637;1878,8111111111111;1,3333333333333337
2020-11-20 09:45:00;10283,94554786682;-141,68877496818857;13578,932023300067;12315,57690344918;4530,322222222222;3,6
2020-11-20 10:00:00;8061,614693281384;-600,1810596360102;10685,3989030573;8721,003765328727;4331,544444444444;2,9222222222222225
2020-11-20 10:15:00;11144,095823160807;-384,3007225334613;13291,61267824173;10566,94742713505;5591,811111111111;4,233333333333333
2020-11-20 10:30:00;10971,93594484328;-538,1159088120693;14464,02800619337;13340,910077397031;5233,411111111111;3,666666666666667
2020-11-20 10:45:00;10010,74274481667;-271,4070887247737;11203,710450699597;9314,854662852817;5474,9222222222215;3,7888888888888888
2020-11-20 11:00:00;8465,892887793645;-616,4408298340119;13893,941896777696;10979,17445757124;2237,455555555556;1,488888888888889
2020-11-20 11:15:00;11718,025291570024;-419,3626687311457;13910,68623090585;11615,222642325043;3259,4666666666662;2,2666666666666666
2020-11-20 11:30:00;14042,712864939378;-519,7051100081469;19260,61590670746;17409,433638391216;4397,844444444445;2,7444444444444445
2020-11-20 11:45:00;13003,30703478918;-904,2908608052448;13489,049554620831;11444,429883533054;4443,511111111111;2,811111111111111
2020-11-20 12:00:00;13665,160489845272;-1273,1268312778727;12162,82400217586;9817,187660455706;3982,9;2,9000000000000004
2020-11-20 12:15:00;12365,610079574572;-943,8073630240252;10112,83755441507;8869,517792680534;5314,2;3,9333333333333336
2020-11-20 12:30:00;10179,913419398556;-788,371704871124;20274,233472928747;18361,869110494183;5703,033333333333;4,411111111111111
2020-11-20 12:45:00;11039,01758938542;-959,1584644105716;10748,60001213285;8415,447444396548;15689,633333333337;11,311111111111112
2020-11-20 13:00:00;10273,068500391631;-1180,5216126864557;7060,799006340237;5820,962108521992;12377,988888888887;8,266666666666666
2020-11-20 13:15:00;9693,892973803651;-1606,453334491217;11060,579234610666;9848,915996391244;9654,5;7,055555555555556
2020-11-20 13:30:00;10172,857054297943;-1384,7928059805658;15587,100086903572;13578,047918367383;15483,877777777778;11,7
2020-11-20 13:45:00;13280,596906322902;-1529,9188646226908;17827,49200586478;15967,789874781503;8246,533333333333;7,455555555555556
2020-11-20 14:00:00;10985,608006795244;-1211,5386442417916;17358,554439311563;15073,477450762846;6611,288888888888;4,611111111111112
2020-11-20 14:15:00;9696,929486974092;-1075,3086873624063;16207,717554224871;14249,537235004362;5303,533333333334;3,844444444444445
2020-11-20 14:30:00;7181,475978088375;-950,9304754548604;18516,17533220716;16339,727230093207;3019,9777777777776;2,2777777777777777
2020-11-20 14:45:00;7764,361251831056;-1056,566639377672;11441,045200517436;9647,416222287546;3337,866666666667;2,966666666666667
2020-11-20 15:00:00;6675,464693620471;-1185,3555573411086;11237,60234829585;9557,210787598298;1667,0444444444447;1,3222222222222222
2020-11-20 15:15:00;8167,510963849669;-1043,2016303981893;17384,535255707637;16334,88710193634;1814,8444444444444;1,3222222222222222
2020-11-20 15:30:00;9192,053394357186;-1542,5711176553466;15396,640468809335;13695,07299802569;1748,0666666666668;1,522222222222222
2020-11-20 15:45:00;7971,424564971925;-1120,721143762033;14279,135313214209;12370,85466481846;765,3777777777777;0,8111111111111111
2020-11-20 16:00:00;8597,426152886283;-1062,049054281578;19784,767644625248;17878,49223727649;530,1;0,7333333333333334
2020-11-20 16:15:00;7064,754552035866;-1368,2635517472406;18194,59121950733;16303,158668316744;232,9333333333333;0,8
2020-11-20 16:30:00;7797,856346054077;-1307,1242677290386;22742,207804600388;20376,64755778844;99,08888888888887;0,5
2020-11-20 16:45:00;10452,68069139269;-1117,369068078762;12395,852333206609;9465,140011967556;0,0;0,0
2020-11-20 17:00:00;12017,658537885884;-658,8103078984742;22160,09790147675;19984,39911214775;0,0;0,0
2020-11-20 17:15:00;12616,499125247525;-797,6246383958188;21184,306544081363;17790,240449502733;0,0;0,0
2020-11-20 17:30:00;10436,25004755656;-972,2043843961428;17976,647863398663;14967,046656801967;0,0;0,0
2020-11-20 17:45:00;12383,382520718038;-1057,7686066852275;23822,13377120494;21259,9352164626;0,0;0,0
2020-11-20 18:00:00;12634,119949764676;-850,9824458758459;21338,1945505566;18632,130407404904;0,0;0,0
2020-11-20 18:15:00;9934,023449791805;-1210,0069421591645;15653,995330588015;12851,546425856495;0,0;0,0
2020-11-20 18:30:00;9822,693231201169;-1372,3288356145204;21756,07798390919;19067,48522983127;0,0;0,0
2020-11-20 18:45:00;12611,814325205474;-1354,1420577751255;20930,400184806196;15845,590403355483;0,0;0,0
2020-11-20 19:00:00;9704,323442501483;-1538,9683343265206;11995,886454343794;9136,866097296604;0,0;0,0
2020-11-20 19:15:00;13375,19656940037;-1236,146945938465;25735,8315442615;22990,924193451137;0,0;0,0
2020-11-20 19:30:00;12468,195653449164;-845,6081662997175;24375,619561862943;21244,000875592243;0,0;0,0
2020-11-20 19:45:00;12642,088738928904;-796,5272149557686;16377,41254780823;13699,755971619818;0,0;0,0
2020-11-20 20:00:00;11241,908504189383;-1002,9982763070188;21870,438777944782;19184,836671861016;0,0;0,0
2020-11-20 20:15:00;8888,543666966754;-1240,3017208987446;24110,41790769365;19903,665080091672;0,0;0,0
2020-11-20 20:30:00;10627,01901007758;-1228,1045529100625;14717,1511387295;12314,897011778085;0,0;0,0
2020-11-20 20:45:00;10450,073093527331;-1113,3970412863216;16766,43528167935;15110,945456006792;0,0;0,0
2020-11-20 21:00:00;8961,94869144581;-1174,5917974266758;13261,098315223044;11380,37843388452;0,0;0,0
2020-11-20 21:15:00;9233,970577409538;-1381,911555209982;24592,42708158494;21416,25055629014;0,0;0,0
2020-11-20 21:30:00;8722,498565186394;-1337,5323864313466;18205,616088856583;14795,83976244926;0,0;0,0
2020-11-20 21:45:00;8030,072008281284;-1417,0687777804003;23150,4353410085;17059,672685554277;0,0;0,0
2020-11-20 22:00:00;7590,130209859209;-1513,6011088164296;23698,32422826556;18579,67300801013;0,0;0,0
2020-11-20 22:15:00;7646,428720135158;-1116,5398862115226;18572,48317232133;16593,37256263062;0,0;0,0
2020-11-20 22:30:00;7595,828216298422;-1263,0711112088622;10316,485674097805;9574,486996820247;0,0;0,0
2020-11-20 22:45:00;7678,440665774879;-1199,5245022442589;16245,986809606018;14993,208343346922;0,0;0,0
2020-11-20 23:00:00;6851,421888831808;-1380,8368511522538;16681,507767579296;15186,90742595064;0,0;0,0
2020-11-20 23:15:00;6667,871775464659;-1168,9300355993505;14888,659804818368;14059,15556259155;0,0;0,0
2020-11-20 23:30:00;6389,592421203192;-1099,3178897619243;18944,45475170613;16926,961569282757;0,0;0,0
2020-11-20 23:45:00;5829,746872340308;-1180,0966543944687;15688,335897541048;13836,173773532448;0,0;0,0
2020-11-21 00:00:00;5379,5714355610025;-1055,0249024059165;15107,6844340616;14034,562028683556;0,0;0,0
2020-11-21 00:15:00;4680,106163434629;-1069,39455724778;15676,202787216504;14353,659014394552;0,0;0,0
2020-11-21 00:30:00;4600,902001317343;-1147,2808344619136;18268,82398771976;16188,01711296506;0,0;0,0
2020-11-21 00:45:00;4338,265224711101;-1062,913002955915;16398,85300106472;14928,100994000097;0,0;0,0
2020-11-21 01:00:00;4654,496114349366;-657,9060562901998;15559,09145024881;14691,120978323612;0,0;0,0
2020-11-21 01:15:00;4403,420889070301;-1036,1587210231362;14885,979786319198;13535,214124499436;0,0;0,0
2020-11-21 01:30:00;4155,576830667164;-1259,3761263715578;20981,977664060065;18957,55545184876;0,0;0,0
2020-11-21 01:45:00;4041,9841607653902;-1314,6376740656194;12767,544107659663;10940,652442518876;0,0;0,0
2020-11-21 02:00:00;3854,647850866165;-1630,0957296602303;15335,274698363392;13329,303217580587;0,0;0,0
2020-11-21 02:15:00;4391,654961151548;-995,4529162724816;12314,375664710997;10603,7385354572;0,0;0,0
2020-11-21 02:30:00;4478,822371620602;-908,1566657119324;18935,446224350388;17008,412004899987;0,0;0,0
2020-11-21 02:45:00;4344,540776062013;-955,8542230367668;18103,576808823487;15742,693659962544;0,0;0,0
2020-11-21 03:00:00;4200,032777955797;-1149,9801660418498;14835,231206729684;13906,166790394656;0,0;0,0
2020-11-21 03:15:00;3953,243275324504;-1425,4169970432906;16238,269979257051;15564,48800873224;0,0;0,0
2020-11-21 03:30:00;4163,931666649712;-1096,6087755468136;16300,250484633443;14452,404115804022;0,0;0,0
2020-11-21 03:45:00;4492,920029407084;-1290,0178538636562;16504,457887670727;14163,649679671393;0,0;0,0
2020-11-21 04:00:00;4935,577218755095;-1229,542290823043;14067,351533137422;13241,28210932414;0,0;0,0
2020-11-21 04:15:00;5265,16717628197;-1433,6890805983992;16825,908113763056;11616,467860533128;0,0;0,0
2020-11-21 04:30:00;5371,750187075556;-1117,8997741216083;20870,557691648257;13597,49610810015;0,0;0,0
2020-11-21 04:45:00;5103,339488686453;-1314,3293607506505;21040,654806815262;13379,953533713036;0,0;0,0
2020-11-21 05:00:00;4940,340930684404;-1282,3080255938896;21788,53645686042;14937,486556704842;0,0;0,0
2020-11-21 05:15:00;5089,23779178196;-1215,2326090441811;14361,058230733886;12331,665998560851;0,0;0,0
2020-11-21 05:30:00;4478,6013818235415;-992,1326867880972;16634,51576656765;13927,435456159372;0,0;0,0
2020-11-21 05:45:00;4097,769727291205;-1125,9267278065035;12772,640111403996;11096,626551447986;0,0;0,0
2020-11-21 06:00:00;3983,5760535134223;-1106,2302778343335;14186,53633255429;12112,706998348232;0,0;0,0
2020-11-21 06:15:00;5135,033610068431;-870,2770557302551;14416,570097012;12308,470795408895;0,0;0,0
2020-11-21 06:30:00;4433,567400593229;-1134,740027120377;19567,250339690847;17566,080677106638;0,0;0,0
2020-11-21 06:45:00;3885,161235576206;-1125,7091648073451;22670,76422585911;15676,7315826575;0,0;0,0
2020-11-21 07:00:00;4464,717962604097;-861,6568336332286;23906,114352374603;15148,478450699644;0,0;0,0
2020-11-21 07:15:00;4326,948260180155;-856,9588309952509;25345,63500233756;16852,58099352518;0,0;0,0
2020-11-21 07:30:00;4334,16245068444;-1270,8699981407365;20804,2012708611;13558,577449597253;0,0;0,0
2020-11-21 07:45:00;8177,597439278493;-1441,5569445558906;12968,03145078023;11229,11745013132;122,98888888888888;0,3666666666666666
2020-11-21 08:00:00;10033,306774097016;-1149,952278786565;13300,710000048748;11516,176012060376;211,96666666666664;0,5333333333333333
2020-11-21 08:15:00;9528,874064625645;-1211,8758409200432;14378,754440297018;12609,641981071907;381,0111111111111;0,5555555555555555
2020-11-21 08:30:00;11632,1413485739;-187,76171737097923;22998,31868983904;21564,667782428547;400,1444444444445;0,7333333333333334
2020-11-21 08:45:00;13294,081642595927;-547,927668102583;17885,10071363979;16197,82913127478;594,9666666666667;0,9333333333333332
2020-11-21 09:00:00;9021,42575261858;-637,2017850091041;21269,577565217016;19329,6692454987;887,5777777777778;1,2666666666666666
2020-11-21 09:15:00;10275,431429532977;-596,5158249255427;20107,39468434122;17849,490338648684;830,588888888889;0,8999999999999999
2020-11-21 09:30:00;9323,152560013075;-640,4809538300489;17649,138101530072;14561,68007693291;1697,3666666666668;1,3666666666666667
2020-11-21 09:45:00;13591,084814693306;-771,046815671595;25842,00653496849;23910,73247499997;1657,1;1,4444444444444444
2020-11-21 10:00:00;16817,526822494827;-77,89760216922426;20166,528767948683;17384,7287264718;2016,3888888888887;1,5666666666666669
2020-11-21 10:15:00;17946,99359445723;-466,2291891446612;17190,367000389106;11382,58491063646;3506,2222222222226;2,2666666666666666
2020-11-21 10:30:00;16374,175119442409;-487,0227789934297;23111,902641757348;18377,298802328118;4052,333333333333;2,855555555555556
2020-11-21 10:45:00;15366,041616453957;252,87105646023252;22321,09422021973;19405,93169704544;3624,8777777777777;2,8000000000000003
2020-11-21 11:00:00;17610,844362753414;-217,8232200765489;21569,075734996783;18367,842005401188;4810,288888888888;3,1777777777777776
2020-11-21 11:15:00;17715,538370090064;-135,73747968646484;18433,37458352778;14464,61010502178;7166,655555555555;5,2
2020-11-21 11:30:00;16946,565886497505;207,6662643376328;11608,570344270607;10435,363137457109;7911,2;5,8
2020-11-21 11:45:00;16581,130506324775;149,42866895693658;19759,713464779303;19178,75258987745;8006,566666666666;5,888888888888888
2020-11-21 12:00:00;16279,342806922054;-251,82199741270864;21379,714860444583;18707,053868548064;6792,4333333333325;4,666666666666666
2020-11-21 12:15:00;18205,109623167245;-577,1416117694635;19404,320657483742;15529,440758429637;8168,777777777777;6,233333333333334
2020-11-21 12:30:00;16365,34620836046;-625,5796099687851;19663,01513272392;16713,052232095943;8071,166666666666;5,933333333333334
2020-11-21 12:45:00;18742,561947937003;-138,14965250985506;18053,51733708116;15915,13843621678;5476,644444444444;3,2888888888888888
2020-11-21 13:00:00;21561,952556432097;-254,02328788556684;17496,68278284073;16710,184438064352;4815,933333333333;3,4
2020-11-21 13:15:00;19192,20339775085;-590,0801644504069;18053,017913484586;16594,650237941747;3816,211111111111;2,7111111111111112
2020-11-21 13:30:00;12851,560319773364;-662,5844672348788;17550,235343771514;15075,427308342194;2535,5;1,7111111111111112
2020-11-21 13:45:00;11956,804118177624;-1081,754959067374;21621,28977458211;19441,45045159757;1469,822222222222;1,2999999999999998
2020-11-21 14:00:00;12890,074157587693;-738,9610340689619;22015,848577989465;18851,878344431203;1331,0666666666666;1,0333333333333332
2020-11-21 14:15:00;16577,72891570198;-624,0623015436859;16610,849017333978;14709,395235571585;947,7888888888888;1,1444444444444444
2020-11-21 14:30:00;14254,28140085007;-399,122540603082;16528,38888135221;14484,18922894265;659,0222222222222;0,7
2020-11-21 14:45:00;12638,852588992651;-844,4085604334448;18843,65665035513;16742,648570855472;858,2888888888889;0,9333333333333332
2020-11-21 15:00:00;8405,994763098814;-676,1253077639484;18314,793677854537;17297,843467924333;452,6333333333333;0,7666666666666666
2020-11-21 15:15:00;9458,20455771552;-765,6826670224465;14630,199901670889;12942,82267997;377,2888888888889;0,8999999999999999
2020-11-21 15:30:00;10324,503413433506;-806,1114429082313;14316,67978775766;13649,48724900352;412,17777777777775;0,6666666666666667
2020-11-21 15:45:00;9922,992692523532;-864,9823368005655;19513,443452172807;17970,39842618306;203,98888888888888;0,7666666666666666
2020-11-21 16:00:00;15325,683113267674;-1011,772002052494;16789,98869017494;15648,66834936673;150,73333333333335;0,5
2020-11-21 16:15:00;12641,645652071637;-508,1573851214516;21106,017779130416;19844,024791305597;49,13333333333333;0,3
2020-11-21 16:30:00;13396,015177684363;-1017,3761086715568;18810,83509818183;17950,903451548693;0,0;0,0
2020-11-21 16:45:00;12751,632753753658;-1235,2875580257862;12751,558666261024;11656,357542652568;0,0;0,0
2020-11-21 17:00:00;11982,52304096929;-1139,9810381971026;21301,382444087667;19641,199001962632;0,0;0,0
2020-11-21 17:15:00;13339,033911528417;-1216,901798860446;19975,112543890227;17951,61889189085;0,0;0,0
2020-11-21 17:30:00;14717,007574646566;-1392,71375953366;23674,957792170862;20930,98964584935;0,0;0,0
2020-11-21 17:45:00;15813,388537583538;-1020,02446489043;17329,164217914462;15168,49622048801;0,0;0,0
2020-11-21 18:00:00;14643,739283159042;-1148,4566120657057;19555,72689901722;18062,045198811426;0,0;0,0
2020-11-21 18:15:00;14734,9298189375;-937,5610288831916;16284,088660650796;14512,159541787036;0,0;0,0
2020-11-21 18:30:00;15056,525087526112;-1079,031432546744;15594,768098571572;14248,866015912425;0,0;0,0
2020-11-21 18:45:00;13774,88462956746;-1033,9068130638586;18070,949567657044;16882,03033302095;0,0;0,0
2020-11-21 19:00:00;10605,581671566428;-1137,3549426287002;15535,3104401456;13733,054880264071;0,0;0,0
2020-11-21 19:15:00;11152,9495913781;-1389,1745800646147;16321,157997833365;15133,763115326565;0,0;0,0
2020-11-21 19:30:00;10246,968773909675;-1387,667809275254;14451,45612103408;12718,052340237298;0,0;0,0
2020-11-21 19:45:00;9948,11530666351;-1335,5517214197855;14778,91658304796;12682,69479401376;0,0;0,0
2020-11-21 20:00:00;11264,588112046984;-1158,8642763462128;14516,491774749758;14116,959210893843;0,0;0,0
2020-11-21 20:15:00;10475,23866360982;-1850,4307184638235;14338,842899046997;12910,817033078927;0,0;0,0
2020-11-21 20:30:00;10293,617944081629;-1642,3001110434147;12890,36256073317;12191,07034681108;0,0;0,0
2020-11-21 20:45:00;10356,147344674007;-1404,2567216811915;14880,136667948302;13439,061996338109;0,0;0,0
2020-11-21 21:00:00;10168,054885214353;-1401,8350587832283;14128,546982839354;13434,961115879478;0,0;0,0
2020-11-21 21:15:00;8799,955220851187;-1474,1872769652484;14275,747109042262;12781,888442079236;0,0;0,0
2020-11-21 21:30:00;8436,738166681924;-1311,2692779244655;14632,13533880446;12957,775905932318;0,0;0,0
2020-11-21 21:45:00;8443,73883243137;-1224,2378872966603;8742,233638800506;8056,943002568351;0,0;0,0
2020-11-21 22:00:00;8177,05780773163;-1636,1683346192674;11687,23756048679;11179,370904498644;0,0;0,0
2020-11-21 22:15:00;8636,42224391453;-1784,2274155611717;13152,3370033423;12313,192924915742;0,0;0,0
2020-11-21 22:30:00;7972,060082656615;-1744,5527975434295;10376,946445181631;8856,51122805808;0,0;0,0
2020-11-21 22:45:00;7066,371976612235;-1726,450385872316;13805,077122094895;12614,784897899635;0,0;0,0
2020-11-21 23:00:00;7236,52734772011;-1638,4943511019717;13300,21478186978;11971,870554309087;0,0;0,0
