index,APPARENT_TEMPERATURE:TOTAL
2020-01-07 18:30:00,2.1666666666666665
2020-01-07 18:45:00,2.0999999046326
2020-01-07 19:00:00,2.0666666030884
2020-01-07 19:15:00,1.8666666348775334
2020-01-07 19:30:00,1.1666667064031
2020-01-07 19:45:00,1.1000000238419
2020-01-07 20:00:00,1.1000000238419
2020-01-07 20:15:00,1.0333333412806334
2020-01-07 20:30:00,1.0000000000000133
2020-01-07 20:45:00,1.1000000238419
2020-01-07 21:00:00,1.2333333492279335
2020-01-07 21:15:00,1.5
2020-01-07 21:30:00,1.9666666189829332
2020-01-07 21:45:00,2.0999999046326
2020-01-07 22:00:00,2.2333332697550667
2020-01-07 22:15:00,2.5666666030884002
2020-01-07 22:30:00,2.6666666666666665
2020-01-07 22:45:00,2.7000000476837
2020-01-07 23:00:00,2.8000000317891334
2020-01-07 23:15:00,3.0
2020-01-07 23:30:00,2.9000000953674
2020-01-07 23:45:00,2.9000000953674
